Company,Region,URL
JNT,Kalimantan Barat,"https://www.google.com/maps/place/J%26T+Express+Siantan/@-0.0186585,109.3409938,17z/data=!4m8!3m7!1s0x2e1d581513072017:0x29c172f1e1d57382!8m2!3d-0.0186585!4d109.3458647!9m1!1b1!16s%2Fg%2F11cn9hf94v?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Kalimantan Timur,"https://www.google.com/maps/place/J%26T+Express+Samarinda/@-0.4605027,117.1689447,17z/data=!4m8!3m7!1s0x2df5d51067a285eb:0x9c00213b7f092afe!8m2!3d-0.4605027!4d117.1738156!9m1!1b1!16s%2Fg%2F11cmmwrplv?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Kalimantan Selatan,"https://www.google.com/maps/place/J%26T+Express+Banjarbaru/@-3.4431862,114.8326,17z/data=!4m8!3m7!1s0x2de423c268d784fb:0xc6b09dbc73a8ba8!8m2!3d-3.4431862!4d114.8374709!9m1!1b1!16s%2Fg%2F11f2wcjlk9?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Kalimantan Tengah,"https://www.google.com/maps/place/J%26T+Express+Sampit/@-2.5416445,112.941996,17z/data=!4m8!3m7!1s0x2de2be350aa46a89:0x524e2a624971f5bc!8m2!3d-2.5416445!4d112.9468669!9m1!1b1!16s%2Fg%2F11cntm9jm0?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Kalimantan Utara,"https://www.google.com/maps/place/J%26T+Express+Malinau/@3.5892022,116.6196455,17z/data=!4m8!3m7!1s0x3216c30cdfc0a499:0x63e25efb002ae4bf!8m2!3d3.5892022!4d116.6245164!9m1!1b1!16s%2Fg%2F11cmmwkp9p?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Gorontalo,"https://www.google.com/maps/place/J%26T+Express+Gorontalo/@0.5368943,123.0581048,17z/data=!4m8!3m7!1s0x32792b20fe05c5a1:0x2d609cc0b3d0a8d9!8m2!3d0.5368943!4d123.0606797!9m1!1b1!16s%2Fg%2F11cmmwrplc?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Sulawesi Barat,"https://www.google.com/maps/place/J%26T+Express+Polewali/@-3.4192363,119.3199754,17z/data=!4m8!3m7!1s0x2d9488c889374bff:0x36547c6fccf011f!8m2!3d-3.4192363!4d119.3225503!9m1!1b1!16s%2Fg%2F11cmmwgskt?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Sulawesi Tengah,"https://www.google.com/maps/place/J%26T+Express+Palu/@-0.892519,119.864643,17z/data=!4m8!3m7!1s0x2d8bf202b22624c5:0x577af7372c99d069!8m2!3d-0.892519!4d119.8695139!9m1!1b1!16s%2Fg%2F11cmmwyq2j?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Sulawesi Utara,"https://www.google.com/maps/place/J%26T+Express+Manado/@1.4885924,124.8436452,17z/data=!4m8!3m7!1s0x3287751a1f57e9fd:0x33d2bb01bacb066b!8m2!3d1.4885924!4d124.8485161!9m1!1b1!16s%2Fg%2F11cmmww98g?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Sulawesi Tenggara,"https://www.google.com/maps/place/J%26T+Express+Baruga-Panjaitan/@-4.0226617,122.5009177,17z/data=!4m8!3m7!1s0x2d988d319fa3cd67:0x25bf8a2fada55c0f!8m2!3d-4.0226617!4d122.5057886!9m1!1b1!16s%2Fg%2F11rsqyn14g?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Sulawesi Selatan,"https://www.google.com/maps/place/Kantor+Pusat+J%26T+Express+Makassar/@-5.1474877,119.416326,17z/data=!4m8!3m7!1s0x2dbee310e36e306b:0x2085eb2c37c0e8fd!8m2!3d-5.1474877!4d119.4211969!9m1!1b1!16s%2Fg%2F11h5rd3g3k?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Maluku Utara,"https://www.google.com/maps/place/J%26T+Express+Ternate/@0.7866695,127.380643,17z/data=!4m8!3m7!1s0x329cb155440179a7:0xf13c521269dd41af!8m2!3d0.7866695!4d127.3855139!9m1!1b1!16s%2Fg%2F11cntn356_?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Maluku,"https://www.google.com/maps/place/J%26T+Express+Baguala/@-3.6312144,128.2495148,17z/data=!4m8!3m7!1s0x2d6ceded359efba5:0xfef3e4d81c7ba6bc!8m2!3d-3.6312144!4d128.2543857!9m1!1b1!16s%2Fg%2F11rnbzw7vh?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Papua Barat,"https://www.google.com/maps/place/J%26T+Manokwari/@-0.8661612,134.0437395,17z/data=!4m8!3m7!1s0x2d540b49be4e2921:0xfb15635ea5b9ed0e!8m2!3d-0.8661612!4d134.0463144!9m1!1b1!16s%2Fg%2F11twc38jtm?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Papua ,"https://www.google.com/maps/place/J%26T+Express+Jayapura/@-2.5721732,140.6927386,17z/data=!4m8!3m7!1s0x686c58a5b3579fad:0x942db6488b6af7b7!8m2!3d-2.5721732!4d140.6927386!9m1!1b1!16s%2Fg%2F11c6f1c3jm?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Papua Tengah,"https://www.google.com/maps/place/J%26T+EXPRESS+TIMIKA/@-4.5773499,136.8759537,17z/data=!4m8!3m7!1s0x6823794d1df4eb71:0xae74ee095ed44278!8m2!3d-4.5773499!4d136.8808246!9m1!1b1!16s%2Fg%2F11q22wk3r8?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Papua Pegunungan,"https://www.google.com/maps/place/J%26T+Express+Sentani/@-2.566905,140.5202278,17z/data=!4m8!3m7!1s0x686cf1fe6c8e0e55:0x369eb1f268077ab6!8m2!3d-2.566905!4d140.5202278!9m1!1b1!16s%2Fg%2F11cmn96sh3?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Papua Selatan,"https://www.google.com/maps/place/J%26T+Express+Merauke/@-8.5058433,140.3998054,17z/data=!4m8!3m7!1s0x69b53e2eb3fdbf51:0x46a7400e5472aa17!8m2!3d-8.5058433!4d140.3998054!9m1!1b1!16s%2Fg%2F11cmmws_b7?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
JNT,Papua Barat Daya,"https://www.google.com/maps/place/J%26T+EXPRESS/@-0.901385,131.3224801,17z/data=!4m18!1m9!3m8!1s0x2d59553fd89a2943:0x51eae4ba4f1387d7!2sJ%26T+EXPRESS!8m2!3d-0.901385!4d131.3224801!9m1!1b1!16s%2Fg%2F11tf4k1y7_!3m7!1s0x2d59553fd89a2943:0x51eae4ba4f1387d7!8m2!3d-0.901385!4d131.3224801!9m1!1b1!16s%2Fg%2F11tf4k1y7_?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Aceh,"https://www.google.com/maps/place/SiCepat+Ekspres+Banda+Aceh/@5.5627398,95.3173496,17z/data=!4m8!3m7!1s0x30403736c4f7b631:0x8dd97988dece629b!8m2!3d5.5627398!4d95.3173496!9m1!1b1!16s%2Fg%2F11c71mwf_9?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Sumatera Utara,"https://www.google.com/maps/place/SiCepat+Ekspres+Medan+(Sortation)/@3.535151,98.7339206,17z/data=!4m8!3m7!1s0x30313b02e18deab7:0x4d84c9e32d8e8add!8m2!3d3.535151!4d98.7339206!9m1!1b1!16s%2Fg%2F11pdmp0mkn?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Sumatera Barat,"https://www.google.com/maps/place/Gudang+Sicepat+Padang+(Transit)/@-0.9113303,100.3590894,17z/data=!4m8!3m7!1s0x2fd4b8c84634a0fd:0xf509b82976eeb544!8m2!3d-0.9113303!4d100.3590894!9m1!1b1!16s%2Fg%2F11gdpb146f?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Riau,"https://www.google.com/maps/place/Si+Cepat+Express/@0.4727166,101.4193594,17z/data=!4m8!3m7!1s0x31d5aed0ffffffff:0x70624f71556af818!8m2!3d0.4727166!4d101.4193594!9m1!1b1!16s%2Fg%2F11hctksh3s?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Jambi,"https://www.google.com/maps/place/SiCepat+Ekspres+Jambi+(SORTATION)/@-1.6449153,103.6312987,17z/data=!4m8!3m7!1s0x2e2587c7b650cedd:0x3f27316e9d173cff!8m2!3d-1.6449153!4d103.6312987!9m1!1b1!16s%2Fg%2F11pdmp0s_7?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Bengkulu,"https://www.google.com/maps/place/SiCepat+Ekspres+Bengkulu+(Sortation)/@-3.8892761,102.3222501,17z/data=!4m8!3m7!1s0x2e36bbcd186b697d:0x5af7787e02b83472!8m2!3d-3.8892761!4d102.3222501!9m1!1b1!16s%2Fg%2F11rjqm9v46?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Lampung,"https://www.google.com/maps/place/SiCepat+Ekspres+Lampung+Transit+(Sortation)/@-5.4114373,105.3005781,17z/data=!4m8!3m7!1s0x2e40dddd2d3e374d:0x7457bbcf03d11c62!8m2!3d-5.4114373!4d105.3005781!9m1!1b1!16s%2Fg%2F11h_wxw01j?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Sumatera Selatan,"https://www.google.com/maps/place/SiCepat+Ekspres+Palembang+(Sortation)/@-2.965146,104.711882,17z/data=!4m8!3m7!1s0x2e3b75d1cda95cbd:0x909fd6f98620848a!8m2!3d-2.965146!4d104.711882!9m1!1b1!16s%2Fg%2F11pdmnzfyy?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Bangka Belitung,"https://www.google.com/maps/place/SiCepat+Ekspres+Pangkal+Pinang+(Sortation)/@-2.1037938,106.1427554,17z/data=!4m8!3m7!1s0x2e22c1bd9ec95029:0xbf1fa2769d24b780!8m2!3d-2.1037938!4d106.1427554!9m1!1b1!16s%2Fg%2F11pzy7wcbl?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Kepulauan Riau,"https://www.google.com/maps/place/SiCepat+Ekspres+Line+Haul+Udara+Batam/@1.1082133,104.0634318,17z/data=!4m8!3m7!1s0x31d989622bdf4c6d:0xcfa64e3457beefb3!8m2!3d1.1082133!4d104.0634318!9m1!1b1!16s%2Fg%2F11sg8b7gd8?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Banten,"https://www.google.com/maps/place/SiCepat+Ekspres+Tangerang+(Sortation)/@-6.2096151,106.5605184,17z/data=!4m8!3m7!1s0x2e69ff4987c15fdd:0xed79c552064dfae2!8m2!3d-6.2096205!4d106.5653893!9m1!1b1!16s%2Fg%2F11pdmp0_6n?entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,DKI Jakarta,"https://www.google.com/maps/place/SiCepat+Ekspres+Middle+Mile+Jakarta/@-6.172517,106.9396909,17z/data=!4m8!3m7!1s0x2e698bf8fc865293:0x2aed8eaf767225b1!8m2!3d-6.172517!4d106.9396909!9m1!1b1!16s%2Fg%2F11t403bq45?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Jawa Barat,"https://www.google.com/maps/place/SiCepat+Ekspres+Bandung+Pasawahan+(Sortation)/@-6.9768429,107.5710753,12z/data=!4m8!3m7!1s0x2e68e9fb26241151:0x204e80cced31103e!8m2!3d-6.9696965!4d107.614279!9m1!1b1!16s%2Fg%2F11pdmp0366?entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Jawa Tengah,"https://www.google.com/maps/place/SiCepat+Ekspres+Semarang+(Sortation)/@-6.9812301,110.3362208,17z/data=!4m8!3m7!1s0x2e70f5fea074722d:0x7bf6b7139ba7d30b!8m2!3d-6.9812301!4d110.3362208!9m1!1b1!16s%2Fg%2F11pdmnqkzy?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,DIY Yogyakarta,"https://www.google.com/maps/place/SiCepat+Ekspres+DIY+(Sortation)/@-7.8302242,110.3666608,17z/data=!4m8!3m7!1s0x2e7a576c1950171d:0xbb4fb8c51f8adfb3!8m2!3d-7.8302242!4d110.3666608!9m1!1b1!16s%2Fg%2F11t6569z8z?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Jawa Timur,"https://www.google.com/maps/place/SiCepat+Ekspres+Line+Haul+Darat+MP+Surabaya/@-7.3808196,112.7130247,17z/data=!4m8!3m7!1s0x2dd7e3c9a727790d:0xb866cc70ff7c52e7!8m2!3d-7.3808196!4d112.7130247!9m1!1b1!16s%2Fg%2F11sg8bcflx?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Bali,"https://www.google.com/maps/place/SiCepat+Ekspres+Denpasar+(Sortation)/@-8.6367176,115.1814279,17z/data=!4m8!3m7!1s0x2dd23f5e25341b73:0x4f74d4faa95154d3!8m2!3d-8.6367176!4d115.1814279!9m1!1b1!16s%2Fg%2F11pdmp1hqm?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,NTB,"https://www.google.com/maps/place/SiCepat+Ekspres+Lombok+Sortation/@-8.5944046,116.1315239,17z/data=!4m8!3m7!1s0x2dcdb9d332656249:0xf3cd5c3f55b1d688!8m2!3d-8.5944046!4d116.1315239!9m1!1b1!16s%2Fg%2F11sg8bcf3j?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,NTT,"https://www.google.com/maps/place/SiCepat+Ekspres+Kupang+Maulafa+(Sortation)/@-10.1844486,123.6037853,17z/data=!4m8!3m7!1s0x2c569bf5841868e9:0x962a5cd7026aadf2!8m2!3d-10.1844486!4d123.6037853!9m1!1b1!16s%2Fg%2F11wtw07frh?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Kalimantan Barat,"https://www.google.com/maps/place/SiCepat+Ekspres+Pontianak+(Sortation)/@-0.1092846,109.3882988,17z/data=!4m8!3m7!1s0x2e1d515f8e8d94bb:0x2371f5924da99c6f!8m2!3d-0.1092846!4d109.3882988!9m1!1b1!16s%2Fg%2F11rjqm6v_0?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Kalimantan Timur,"https://www.google.com/maps/place/SiCepat+Ekspres+Samarinda+(Sortation)/@-0.5147007,117.1080447,17z/data=!4m8!3m7!1s0x2df67f1743097017:0x53891164873c4cbb!8m2!3d-0.5147007!4d117.1080447!9m1!1b1!16s%2Fg%2F11rjqmgmh4?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Kalimantan Selatan,"https://www.google.com/maps/place/SiCepat+Ekspres+Banjarmasin+(Sortation)/@-3.4461963,114.6620018,17z/data=!4m8!3m7!1s0x2de69d67c8c7bc3b:0xfaa0a9887ad08041!8m2!3d-3.4461963!4d114.6620018!9m1!1b1!16s%2Fg%2F11sg8b68jn?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Kalimantan Tengah,"https://www.google.com/maps/place/SiCepat+Palangkaraya/@-2.2265837,113.9393776,17z/data=!4m8!3m7!1s0x2dfcb31e49b2539f:0xa8938b55bb71e307!8m2!3d-2.2265837!4d113.9393776!9m1!1b1!16s%2Fg%2F11fshxcd6x?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Kalimantan Utara,"https://www.google.com/maps/place/SiCepat+Ekspres+Bulungan+Tanjung+Selor/@2.8526525,117.340271,13.75z/data=!4m8!3m7!1s0x3213cf1ea4d785eb:0x83fa3f2be9425490!8m2!3d2.8501837!4d117.3700035!9m1!1b1!16s%2Fg%2F11sg8bk2pp?entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Gorontalo,"https://www.google.com/maps/place/SiCepat+Ekspres+Gorontalo+Limboto/@0.6265492,122.9849933,17z/data=!4m8!3m7!1s0x32792fd3edc09b39:0x534358a57a5ca2cf!8m2!3d0.6265492!4d122.9849933!9m1!1b1!16s%2Fg%2F11rjqmn184?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Sulawesi Barat,"https://www.google.com/maps/place/Gudang+SICEPAT+Mamuju+sortation/@-2.6723541,118.9018542,17z/data=!4m8!3m7!1s0x2d92d9d7f8356d19:0x5ba16dbbe6b37b6b!8m2!3d-2.6723541!4d118.9018542!9m1!1b1!16s%2Fg%2F11sghxppwn?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Sulawesi Tengah,"https://www.google.com/maps/place/SiCepat+Ekspres+Palu+(Sortation)/@-0.906417,119.882778,17z/data=!4m8!3m7!1s0x2d8bef5353cb02b9:0x28949acb4ed19a3d!8m2!3d-0.906417!4d119.882778!9m1!1b1!16s%2Fg%2F11sg8bh571?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Sulawesi Utara,"https://www.google.com/maps/place/SiCepat+Ekspres+Manado+(Sortation)/@1.5175091,124.8491319,17z/data=!4m8!3m7!1s0x32879f76c45d3915:0x656316f4e5775b93!8m2!3d1.5175091!4d124.8491319!9m1!1b1!16s%2Fg%2F11sg8b92wh?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Sulawesi Tenggara,"https://www.google.com/maps/place/SiCepat+Ekspres+Kendari+Madonga+(Sortation)/@-3.968027,122.519664,17z/data=!4m8!3m7!1s0x2d98f3e937bfc3d9:0xef07781d834c4ad0!8m2!3d-3.968027!4d122.519664!9m1!1b1!16s%2Fg%2F11pdmnyk6p?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Sulawesi Selatan,"https://www.google.com/maps/place/SiCepat+Ekspres+Makassar+(Sortation)/@-5.1022342,119.4816534,17z/data=!4m8!3m7!1s0x2dbefd38afecc523:0x856449d7f87be1a4!8m2!3d-5.1022342!4d119.4816534!9m1!1b1!16s%2Fg%2F11rjqm8nfb?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Maluku Utara,"https://www.google.com/maps/place/SiCepat+Ekspres+Ternate+(Sortation)/@0.768879,127.372834,17z/data=!4m8!3m7!1s0x329cb522f874e2e3:0xe95ab8d8e2cf4282!8m2!3d0.768879!4d127.372834!9m1!1b1!16s%2Fg%2F11rjqmdbdt?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Maluku,"https://www.google.com/maps/place/SiCepat+Ekspres+Ambon+(Sortation)/@-3.666601,128.16359,17z/data=!4m8!3m7!1s0x2d6ce9ef9234ad91:0xb220a90303b5e5c2!8m2!3d-3.666601!4d128.16359!9m1!1b1!16s%2Fg%2F11rjqmcn1l?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Papua Barat,"https://www.google.com/maps/place/SiCepat+Ekspres+Manokwari/@-0.8804872,134.0493386,17z/data=!4m8!3m7!1s0x2d53f5b5e31378f5:0x788c777f03396938!8m2!3d-0.8804872!4d134.0493386!9m1!1b1!16s%2Fg%2F11kpgr5t2_?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Papua ,"https://www.google.com/maps/place/Kantor+Sicepat+Express/@-2.600859,140.638041,17z/data=!4m8!3m7!1s0x686cee0cb380d131:0x1c01c95e5ce557fe!8m2!3d-2.600859!4d140.638041!9m1!1b1!16s%2Fg%2F11c32jpmnm?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Papua Tengah,"https://www.google.com/maps/place/SiCepat+Ekspres+Nabire/@-3.3548038,135.5072835,17z/data=!4m8!3m7!1s0x681fa30b6452ad0f:0xb9d95364681d0c1c!8m2!3d-3.3548092!4d135.5098584!9m1!1b1!16s%2Fg%2F11pdmnykcw?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Papua Pegunungan,"https://www.google.com/maps/place/Sicepat+Wamena/@-4.0907037,138.9456071,17z/data=!4m8!3m7!1s0x683e6dcc3ad0af3f:0xf4999cb2427162cc!8m2!3d-4.0907037!4d138.9456071!9m1!1b1!16s%2Fg%2F11rkn60wxy?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Papua Selatan,"https://www.google.com/maps/place/SiCepat+Ekspres+Merauke/@-8.5068019,140.4004086,17z/data=!4m8!3m7!1s0x69b5152afa373053:0x1fa5ae1329cc5620!8m2!3d-8.5068072!4d140.4029835!9m1!1b1!16s%2Fg%2F11kvztthw3?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Sicepat,Papua Barat Daya,"https://www.google.com/maps/place/SiCepat+Ekspres+Sorong/@-0.888996,131.298603,17z/data=!4m8!3m7!1s0x2d59558ed5428e1b:0x2ac9eb3c0eb33d86!8m2!3d-0.888996!4d131.298603!9m1!1b1!16s%2Fg%2F11rjqmbzq2?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"